number,bin_volume,filled_bins,empty_bins,colors,a_star_tree_h2_time,a_star_tree_h2_sol,a_star_tree_h2_expanded,a_star_graph_h2_time,a_star_graph_h2_sol,a_star_graph_h2_expanded,a_star_tree_h3_time,a_star_tree_h3_sol,a_star_tree_h3_expanded,a_star_graph_h3_time,a_star_graph_h3_sol,a_star_graph_h3_expanded,random_walk_time,random_walk_sol,random_walk_restart,hill_no_sideways_h1_time,hill_no_sideways_h1_sol,hill_sideways_h1_time,hill_sideways_h1_sol,hill_no_sideways_h2_time,hill_no_sideways_h2_sol,hill_sideways_h2_time,hill_sideways_h2_sol,hill_no_sideways_h3_time,hill_no_sideways_h3_sol,hill_sideways_h3_time,hill_sideways_h3_sol,dfs_graph_time,dfs_graph_sol,dfs_graph_expanded,bfs_graph_time,bfs_graph_sol,bfs_graph_expanded
92,4,4,2,4,0.007606483,9.0,41,0.082558632,9.0,41,0.008768511,9.0,53,0.0111583948135375,9,53,0.002893615,13,0,0.001409101,,0.071735549,,0.004255152,,0.006249905,11.0,0.013025999,10.0,0.013806343,10.0,0.0337351560592651,51,314,1.4740654230117798,,10000
93,4,4,2,4,0.006236243,8.0,39,0.079050779,8.0,39,0.029812646,8.0,167,0.0154229879379272,9,87,0.00291872,13,0,0.000799251,,0.077257752,,0.004924488,8.0,0.005643892,8.0,0.00575459,,0.006960154,9.0,0.0129952430725097,30,118,1.3694578409194946,,10000
94,4,4,2,4,1.7266569137573242,,10000,7.3426032066345215,9.0,3165,1.6885103464126587,9.0,10000,0.1939204931259155,10,809,0.002595568,13,0,0.002117038,,0.082222819,,0.008997345,8.0,0.010073233,8.0,0.010377145,8.0,0.009225988,8.0,0.0764940977096557,91,471,1.5471521615982056,,10000
95,4,4,2,4,0.012112808227539,10.0,51,0.1110017299652099,10.0,58,0.04307344,10.0,295,0.033476019,11,184,0.002717185,17,0,0.001704526,,0.089842892,,0.009068704,10.0,0.007566929,10.0,0.013267159,10.0,0.012919664,10.0,0.0337613821029663,59,283,1.5508708953857422,,10000
96,4,4,2,4,0.038604045,12.0,254,0.1804132461547851,12.0,82,0.010939073562622,12.0,58,0.0118256568908691,13,58,0.003970027,25,0,0.002108717,,0.084748745,,0.005625296,8.0,0.00636878,8.0,0.010501623,9.0,0.009295487,9.0,0.0385432243347168,77,371,1.5254111289978027,,10000
97,4,4,2,4,0.9316641807556152,10.0,5484,1.783114671707153,10.0,788,0.2882041215896606,10.0,1745,1.3024729490280151,11,5183,0.0117268085479736,17,0,0.003434467,,0.07751224,,0.007850981,,0.009966159,12.0,0.003491831,,0.009036112,11.0,0.0361678600311279,71,347,1.593220829963684,,10000
98,4,4,2,4,0.1553513288497924,10.0,893,0.7278385162353516,10.0,323,0.006534529,10.0,50,0.011497521,11,50,0.003207064,16,0,0.001796198,,0.066820502,,0.005564141,8.0,0.005835819,8.0,0.008701515,8.0,0.008439589,8.0,0.032497763633728,65,296,1.518118977546692,,10000
99,4,4,2,4,0.004334211,8.0,31,0.050779104232788,8.0,31,0.015658951,8.0,110,0.012654018,9,67,0.002040482,17,0,0.00229671,,0.079166889,,0.006114841,8.0,0.006763101,8.0,0.001308107,,0.008262968,9.0,0.0310586690902709,55,251,1.350378394126892,,10000
100,4,4,2,4,0.003371882,6.0,25,0.038997412,6.0,25,0.1261006355285644,6.0,900,0.0144755840301513,7,78,0.00210073,11,0,0.001299095,,0.080105233,,0.007384634,,0.009122634,12.0,0.008032799,10.0,0.008039045,10.0,0.0990439653396606,100,645,1.5235615968704224,,10000
101,4,4,2,4,0.009550667,10.0,58,0.1203665733337402,10.0,65,0.008483267,10.0,61,0.0110438585281372,10,61,0.002499676,18,0,0.001508951,,0.083261585,,0.004535484,,0.008479881,12.0,0.004867458,,0.009821868,13.0,0.0660029649734497,100,568,1.6237561702728271,,10000
102,4,4,2,4,0.006215811,7.0,42,0.086667299,7.0,37,0.026054621,7.0,158,0.0127631664276123,8,72,0.002029204,10,0,0.002300572,,0.080624843,,0.006517315,9.0,0.006060934,9.0,0.008031154,,0.009672904,10.0,0.0408947467803955,59,359,1.590253472328186,,10000
103,4,4,2,4,0.0102765560150146,8.0,66,0.1802711486816406,8.0,92,0.2725727796554565,8.0,1721,0.0498878002166748,9,247,0.002161312,14,0,0.001117277,,0.081286144,,0.005849719,,0.009700608,14.0,0.001234174,,0.012431455,12.0,0.060327410697937,100,539,1.5965769290924072,,10000
104,4,4,2,4,0.007016397,9.0,44,0.1046385765075683,9.0,50,0.044752502,9.0,257,0.037139916,10,163,0.003257394,11,0,0.001288629,,0.072453737,,0.005233788,8.0,0.004698992,8.0,0.007567167,8.0,0.008707428,8.0,0.0603374242782592,67,315,1.5546013116836548,,10000
105,4,4,2,4,0.007825279,11.0,44,0.075110912,11.0,44,0.0125349044799804,11.0,73,0.014066195487976,11,73,0.003043652,14,1,0.002083874,,0.099442077,,0.005509591,,0.008132482,11.0,0.006512833,,0.085862803,,0.0294146537780761,57,282,1.5913530588150024,,10000
106,4,4,2,4,0.028931999,10.0,162,0.2371008396148681,10.0,99,0.007661891,10.0,59,0.0127176284790039,10,59,0.003656387,21,0,0.001114392,,0.069866014,,0.006947064,,0.007419252,11.0,0.008738184,11.0,0.009305954,11.0,0.0535030364990234,100,523,1.544891119003296,,10000
107,4,4,2,4,0.004880333,7.0,29,0.066430807,7.0,29,0.006331611,7.0,43,0.006774139,8,43,0.002028847,13,0,0.001496005,,0.07886281,,0.008224964,,0.008920717,13.0,0.017170525,12.0,0.010053015,12.0,0.0323508977890014,55,273,1.5975161790847778,,10000
108,4,4,2,4,0.005093741,8.0,36,0.072054625,8.0,36,0.03653245,8.0,232,0.014964175,8,80,0.003043294,10,0,0.002909327,,0.063063049,,0.002777457,,0.004672408,8.0,0.003355122,,0.006486297,8.0,0.0399385690689086,73,365,1.6197303533554075,,10000
109,4,4,2,4,0.005466413,9.0,37,0.065366983,9.0,37,0.0786659,9.0,465,0.0158810377120971,10,82,0.003227782,23,0,0.002407956,,0.086173177,,0.006082654,,0.008240247,11.0,0.004742861,,0.009033298,11.0,0.0362517833709716,63,297,1.501508355140686,,10000
110,4,4,2,4,0.005061531,9.0,38,0.062958717,9.0,38,0.0127554178237915,9.0,74,0.009826279,10,58,0.001998782,15,0,0.001601863,,0.089995909,,0.003999233,,0.006963682,9.0,0.005270553,9.0,0.005221152,9.0,0.0678170919418335,81,397,1.4585503339767456,,10000
111,4,4,2,4,0.066741967,11.0,394,0.3194284439086914,11.0,141,0.009656453,11.0,67,0.0122501373291015,11,67,0.002519488,19,0,0.001319051,,0.083478022,,0.00475204,,0.011295295,13.0,0.011846066,13.0,0.010504317,13.0,0.0167164802551269,34,143,1.4549731016159058,,10000
112,4,4,2,4,0.0510368347167968,11.0,264,1.6251583099365234,11.0,657,0.083387756,11.0,477,0.0201984882354736,12,98,0.003316784,20,0,0.002420735,,0.075115252,,0.005160809,,0.007243299,9.0,0.007972217,9.0,0.008146358,9.0,0.0750614404678344,100,692,1.485544204711914,,10000
113,4,4,2,4,0.006653404,8.0,40,0.066303015,8.0,40,0.027036166191101,8.0,166,0.0169873714447021,9,96,0.001998997,12,0,0.001416993,,0.073197389,,0.006848478,9.0,0.006839418,9.0,0.010227275,9.0,0.01084981,9.0,0.0383805036544799,52,244,1.5770363807678225,,10000
114,4,4,2,4,0.0252480745315551,12.0,129,0.1536262035369873,12.0,72,0.039215994,12.0,189,0.0248383522033691,13,98,0.00356698,17,0,0.002197862,,0.086549091,,0.004170036,,0.011549973,14.0,0.00152092,,0.096999288,,0.0419766902923584,63,297,1.4945276975631714,,10000
115,4,4,2,4,0.065152693,9.0,406,0.4380013942718506,9.0,209,0.006319857,9.0,47,0.0116793155670166,10,47,0.002348638,13,0,0.001912975,,0.091820192,,0.006176162,,0.008501291,12.0,0.003404331,,0.009298635,11.0,0.031497836112976,57,295,1.5188854932785034,,10000
116,4,4,2,4,0.012829041481018,10.0,65,0.1250727176666259,10.0,58,0.2829033374786377,10.0,1586,0.055322957,11,245,0.002594733,20,0,0.001214123,,0.066310143,,0.008928227,11.0,0.007961917,11.0,0.011627007,12.0,0.013190913,12.0,0.1056513786315918,100,640,1.486651062965393,,10000
117,4,4,2,4,0.00675149,10.0,41,0.07720542,10.0,41,0.030711699,10.0,195,0.0225687265396118,10,110,0.002659059,15,0,0.002500129,,0.061891007,,0.00415287,,0.009087992,10.0,0.003524041,,0.009238958,11.0,0.0359911918640136,69,352,1.536417007446289,,10000
118,4,4,2,4,0.005837202,7.0,36,0.052614927,7.0,36,0.00588851,7.0,48,0.008016706,7,49,0.0016289,10,0,0.001699281,,0.083970714,,0.008029461,11.0,0.008574986,11.0,0.00180912,,0.011496687,11.0,0.0382509231567382,62,288,1.482885718345642,,10000
119,4,4,2,4,0.0113056421279907,9.0,63,1.518014907836914,9.0,682,0.0112666845321655,9.0,73,0.0144648790359497,10,63,0.002800083,13,0,0.001215339,,0.098622346,,0.007280087,10.0,0.007262707,10.0,0.007033229,,0.010279512,12.0,0.0077935457229614,13,57,0.3590621948242187,6.0,2925
120,4,4,2,4,0.037469196,11.0,229,0.3307828903198242,11.0,151,0.0124811887741088,11.0,69,0.0133810520172119,12,69,0.007059908,13,1,0.002401352,,0.085047579,,0.004864573,,0.008392906,11.0,0.006116819,,0.010370564,12.0,0.0476313829421997,79,414,1.523403525352478,,10000
121,4,4,2,4,0.003880715,7.0,30,0.048219681,7.0,30,0.005289054,7.0,37,0.005653334,8,37,0.002012658,15,0,0.001210976,,0.00300045,,0.002700067,,0.003199768,,0.001199865,,0.0023,,0.0416798591613769,69,336,1.541885495185852,,10000
122,4,4,2,4,0.006182742,10.0,33,0.065007448,10.0,33,0.006193113,10.0,39,0.007069659,11,39,0.002995276,15,0,0.001100183,,0.08597753,,0.005589628,,0.01164391,13.0,0.014440203,12.0,0.011613035,12.0,0.1034303903579711,100,605,1.4027512073516846,,10000
123,4,4,2,4,1.713455581665039,,10000,0.5494194030761719,9.0,233,0.008197641,9.0,46,0.009099627,10,46,0.003587389,21,0,0.002310181,,0.082406402,,0.005868983,,0.00567019,8.0,0.002725172,,0.005757189,8.0,0.0215095281600952,44,201,1.4990768432617188,,10000
124,4,4,2,4,0.005324483,9.0,34,0.072704792,9.0,34,1.036438274383545,9.0,6988,0.0181657791137695,10,108,0.002876782,21,0,0.002219105,,0.045706892,,0.006236601,8.0,0.006229615,8.0,0.008688664,8.0,0.008933043,8.0,0.0725152492523193,100,662,1.6342617273330688,,10000
125,4,4,2,4,0.0255150556564331,9.0,174,0.3053350448608398,9.0,161,0.08547008,9.0,502,0.0237358808517456,10,118,0.002599192,14,0,0.001100087,,0.075388336,,0.00696044,10.0,0.006810093,10.0,0.003506756,,0.008211565,11.0,0.0332676172256469,57,292,1.5622986555099487,,10000
126,4,4,2,4,1.7086780309677123,,10000,2.755189895629883,10.0,1158,0.006644988,10.0,47,0.008853531,11,47,0.003615618,17,0,0.001000476,,0.075701475,,0.00558126,,0.008246255,9.0,0.005901098,9.0,0.00714438,9.0,0.0514581203460693,96,507,1.526674747467041,,10000
127,4,4,2,4,0.1112227201461792,10.0,629,1.2975974082946775,10.0,578,0.006856155,10.0,45,0.007977796,11,45,0.002837133,26,0,0.003899884,,0.07303164,,0.008492732,9.0,0.007597208,9.0,0.001129484,,0.009077239,9.0,0.0770142078399658,74,394,1.4040343761444092,,10000
128,4,4,2,4,0.0108616352081298,11.0,70,3.604555606842041,11.0,1491,0.4089421272277832,11.0,2315,0.06457274,12,230,0.018525839,19,0,0.002202058,,0.070973539,,0.005833602,8.0,0.005912662,8.0,0.007639003,9.0,0.007427573,9.0,0.0446096658706665,64,331,2.010075807571411,,10000
129,4,4,2,4,0.006384134,8.0,31,0.049739599,8.0,31,0.012168884,8.0,75,0.0128590822219848,9,65,0.003025484,33,0,0.002200079,,0.080723166,,0.005827093,7.0,0.007097912,7.0,0.003398561,,0.006330156,8.0,0.0212279558181762,42,207,1.5113418102264404,,10000
130,4,4,2,4,0.02771771,11.0,165,0.2144982814788818,11.0,108,0.046550679,11.0,199,0.0244697093963623,12,77,0.003148961,16,0,0.001199818,,0.070850992,,0.00731113,10.0,0.006812572,10.0,0.001028538,,0.009766102,11.0,0.0722277164459228,100,670,1.4823744297027588,,10000
131,4,4,2,4,0.006959677,11.0,46,0.081617355,11.0,46,1.9833039045333865,11.0,10000,0.2740502119064331,12,1081,0.003267884,15,0,0.002401066,,0.087705231,,0.003513622,,0.006498289,10.0,0.009229207,10.0,0.008724165,10.0,0.0146450996398925,30,135,1.3232812881469729,7.0,9599
132,4,4,2,4,0.006582355,11.0,45,0.077449799,11.0,45,0.008412671,11.0,55,0.012001895904541,12,55,0.003498721,17,0,0.001199865,,0.079867554,,0.007412434,10.0,0.006245875,10.0,0.011847138,10.0,0.014802599,10.0,0.1026113033294677,100,647,1.614280343055725,,10000
133,4,4,2,4,0.005019546,9.0,34,0.076527834,9.0,34,0.006475282,9.0,46,0.009381413,10,46,0.002202368,23,0,0.001225686,,0.077847242,,0.00613277,,0.006370974,11.0,0.004118729,,0.008981967,10.0,0.0619851350784301,86,476,1.5194848775863647,,10000
134,4,4,2,4,0.005772281,9.0,42,0.087747097,9.0,42,0.0103773117065429,9.0,59,0.0131323099136352,10,59,0.00348587,18,0,0.001400781,,0.088871837,,0.006240129,,0.007432675,11.0,0.00954566,11.0,0.008247471,11.0,0.0117466449737548,18,82,1.5711286067962646,,10000
135,4,4,2,4,0.007565665,7.0,43,0.075713158,7.0,47,0.027966166,7.0,185,0.017567444,8,76,0.002098846,12,0,0.002425313,,0.076501107,,0.006370258,8.0,0.00627141,8.0,0.00613029,8.0,0.008083701,8.0,0.0175268650054931,34,142,1.5718570947647097,,10000
136,4,4,2,4,0.006704593,11.0,45,0.095262051,11.0,45,0.0124146938323974,11.0,67,0.01355896,11,67,0.003376102,20,0,0.00141449,,0.084681082,,0.004814458,,0.008289409,13.0,0.00200119,,0.084517455,,0.0170693397521972,33,133,1.6496803760528564,,10000
137,4,4,2,4,0.005500221,10.0,40,0.074348688,10.0,40,0.011653113,10.0,62,0.0120215415954589,10,62,0.002768064,17,0,0.001107168,,0.067806363,,0.00685153,,0.010178399,13.0,0.005211258,,0.009764981,12.0,0.0390156507492065,66,325,1.6057312488555908,,10000
138,4,4,2,4,0.004799986,7.0,35,0.075621605,7.0,35,0.00560205,7.0,44,0.007153583,7,44,0.001907396,15,0,0.00182569,,0.073528528,,0.005840158,,0.009877849,12.0,0.011869049,12.0,0.011201382,12.0,0.0189626216888427,26,128,1.434792399406433,,10000
139,4,4,2,4,0.007049489,10.0,39,0.087052822,10.0,39,0.011259413,10.0,63,0.013199758529663,10,63,0.002399492,13,0,0.001116419,,0.070218539,,0.006315279,8.0,0.00648849,8.0,0.002123666,,0.007933617,9.0,0.0180610418319702,36,156,1.520572543144226,,10000
140,4,4,2,4,0.038882804,9.0,230,0.1575424671173095,9.0,77,0.018519759,9.0,113,0.0228737115859985,9,113,0.002954936,15,0,0.001303577,,0.086644173,,0.002928042,,0.008843207,11.0,0.011162686,10.0,0.011221647,10.0,0.0397373437881469,67,331,1.5030049085617063,,10000
141,4,4,2,4,0.0299051046371459,10.0,190,0.1676435470581054,10.0,91,1.8679709672927856,10.0,10000,0.1792014360427856,11,740,0.003265071,15,0,0.002315545,,0.082432461,,0.006988883,9.0,0.006266713,9.0,0.004815888,,0.007276821,10.0,0.1097122430801391,89,469,1.4561126232147217,,10000
142,4,4,2,4,0.0119497060775756,10.0,63,0.1410949230194091,10.0,75,0.062713981,10.0,341,0.047454572,11,222,0.003709054,15,0,0.001199913,,0.075409532,,0.009721017,12.0,0.007851362,12.0,0.001313496,,0.018774414,14.0,0.0250943899154663,46,218,1.4340801239013672,,10000
143,4,4,2,4,0.010277509689331,9.0,73,0.289844275,9.0,119,0.013757515,9.0,76,0.0120303392410278,10,65,0.003061008,13,0,0.003318906,,0.057267404,,0.002860761,,0.00350256,6.0,0.002334285,,0.005803251,7.0,0.0459566116333007,82,409,1.4684312343597412,,10000
144,4,4,2,4,0.016073203086853,10.0,109,0.2122988700866699,10.0,101,0.011707997,10.0,61,0.0100909709930419,10,61,0.003166342,21,0,0.001117969,,0.09907465,,0.007607985,11.0,0.008273673,11.0,0.010599136,11.0,0.01073947,11.0,0.0298058986663818,56,268,1.4152148962020874,,10000
145,4,4,2,4,0.040600896,9.0,233,0.5460362434387207,9.0,249,0.069754291,9.0,403,0.019187999,10,94,0.00741396,15,0,0.001112723,,0.054417157,,0.004857063,,0.059872627,,0.001862717,,0.006725669,10.0,0.0375729799270629,71,340,1.4819703102111816,,10000
146,4,4,2,4,0.1373178243637084,11.0,777,2.4896907806396484,11.0,1071,0.0140846967697143,11.0,76,0.0131956577301025,12,71,0.00292747,20,0,0.001214552,,0.071130729,,0.005558062,,0.007154751,11.0,0.00171659,,0.006408811,10.0,0.071649432182312,100,582,1.5480163097381592,,10000
147,4,4,2,4,0.015697861,10.0,103,0.106572151184082,10.0,61,0.008732033,10.0,62,0.01142571,10,62,0.003423762,15,0,0.00131247,,0.06884191,,0.00795536,10.0,0.008058834,10.0,0.008535504,11.0,0.007019591,11.0,0.0964430570602417,85,473,1.5508694648742676,,10000
148,4,4,2,4,0.008216715,9.0,37,0.08259058,9.0,37,0.0466551303863525,9.0,252,0.031282306,10,146,0.002717376,16,0,0.002542138,,0.074842095,,0.003939605,,0.046434689,,0.009210896,10.0,0.010179305,10.0,0.0424877405166626,57,298,1.495548963546753,,10000
149,4,4,2,4,0.7192599534988403,12.0,4179,1.238961696624756,12.0,551,0.1020559549331665,12.0,571,0.091503572,13,384,0.004853535,25,0,0.002499938,,0.075798678,,0.004799891,,0.0584759,,0.008602929,10.0,0.006852078,10.0,0.080327033996582,100,635,1.4790573120117188,,10000
150,4,4,2,4,0.0105830669403076,10.0,41,0.079753637,10.0,41,0.009117985,10.0,59,0.009505558,10,59,0.002814507,18,0,0.001502061,,0.089181662,,0.009034848,11.0,0.008751607,11.0,0.012638974,11.0,0.010342932,11.0,0.0466930866241455,72,352,1.5862421989440918,,10000
151,4,4,2,4,0.009937716,10.0,66,0.3850190639495849,10.0,153,0.0281996488571166,10.0,125,0.0165409088134765,11,72,0.003914762,16,0,0.002012801,,0.06707685,,0.006254816,7.0,0.004459262,7.0,0.001000023,,0.005981612,8.0,0.0160263776779174,31,129,1.7097268104553225,,10000
152,4,4,2,4,0.005259776,8.0,35,0.086908102,8.0,35,0.007449555,8.0,52,0.009256506,8,48,0.003462434,13,0,0.001097846,,0.070744038,,0.006765008,,0.008231807,12.0,0.001213145,,0.016720796,11.0,0.048952579498291,78,384,1.911442518234253,,10000
153,4,4,2,4,0.0366679191589355,11.0,212,0.1890163421630859,11.0,82,0.7677164077758789,11.0,4164,0.109219741821289,12,437,0.003602266,18,0,0.00423975,,0.139761209,,0.007580495,8.0,0.008674788,8.0,0.001637959,,0.009953475,9.0,0.0851012468338012,89,460,1.4915167093276978,,10000
154,4,4,2,4,0.006953502,9.0,41,0.081005812,9.0,41,0.011123538,9.0,55,0.0111607551574707,9,55,0.00250001,14,0,0.001616669,,0.081982064,,0.006698775,,0.010230684,13.0,0.009945083,,0.013337684,13.0,0.0829439163208007,100,642,1.4314818382263184,,10000
155,4,4,2,4,0.006466651,10.0,46,0.099620581,10.0,54,0.086816263,10.0,468,0.038288498,11,184,0.002559829,12,0,0.001318526,,0.066257548,,0.012361503,12.0,0.010025287,12.0,0.008644032,,0.016166711,14.0,0.0230630636215209,48,217,1.595732569694519,,10000
156,4,4,2,4,0.2224657297134399,9.0,1318,0.5126039981842041,9.0,245,0.040370989,9.0,272,0.043065691,10,211,0.002465796,12,0,0.001218009,,0.102612305,,0.00728991,8.0,0.008263636,8.0,0.009332347,9.0,0.009124851,9.0,0.0567643642425537,100,514,1.4558618068695068,,10000
157,4,4,2,4,0.009158802,9.0,41,0.076994181,9.0,41,0.015982961654663,9.0,119,0.00888772,9,57,0.002714324,17,0,0.001300788,,0.081751847,,0.005625534,,0.010728812,12.0,0.006896424,,0.093772173,,0.0585960149765014,59,291,1.4396512508392334,,10000
158,4,4,2,4,0.008490968,10.0,46,0.075921535,10.0,46,0.042009044,10.0,235,0.023257494,11,117,0.002964163,16,0,0.002204347,,0.004663372,7.0,0.002748609,,0.004364276,7.0,0.006055784,6.0,0.005699492,6.0,0.0294564962387084,53,259,1.6408129930496216,,10000
159,4,4,2,4,0.0131418943405151,10.0,59,0.1402137279510498,10.0,67,0.00786705,10.0,48,0.009468102,11,48,0.003507948,20,0,0.001218104,,0.050718451,,0.005210733,,0.007465386,11.0,0.009663773,10.0,0.008899593,10.0,0.0781525373458862,100,702,1.4570505619049072,,10000
160,4,4,2,4,0.009580803,10.0,59,0.092633486,10.0,53,0.041126013,10.0,286,0.0234979391098022,10,133,0.00400219,14,0,0.001218009,,0.083837318,,0.009491086,11.0,0.008631968,11.0,0.01036768,12.0,0.010582304,12.0,0.0400078296661376,77,375,1.5479764938354492,,10000
161,4,4,2,4,0.006765556,6.0,43,0.080088854,6.0,42,0.004555488,6.0,37,0.005932331,6,37,0.001695371,10,0,0.002399755,,0.073992014,,0.006768656,9.0,0.007118964,9.0,0.00773747,,0.009162807,10.0,0.0470271110534668,89,446,1.4559341669082642,,10000
162,4,4,2,4,0.020742130279541,12.0,108,0.5497925281524658,12.0,228,0.048737812,12.0,244,0.0278753995895385,13,127,0.003330612,18,0,0.002022648,,0.074647784,,0.004121232,,0.010937166,12.0,0.001402259,,0.079689312,,0.0614261627197265,64,305,1.3498972654342651,,10000
163,4,4,2,4,0.0101600646972656,7.0,66,0.2556602954864502,7.0,143,0.017609859,7.0,111,0.0117568016052246,8,69,0.008369112,16,1,0.002512598,,0.065000844,,0.003718638,,0.005626011,9.0,0.004407549,,0.007789016,9.0,0.0570414066314697,90,456,1.6432551145553589,,10000
164,4,4,2,4,0.007147932,8.0,42,0.082667589,8.0,42,0.008467293,8.0,50,0.009563375,8,50,0.002200174,11,0,0.002603722,,0.062395692,,0.006797528,,0.008226871,9.0,0.003201246,,0.008525443,10.0,0.0406965017318725,68,343,1.6639471054077148,,10000
165,4,4,2,4,0.006001067,9.0,41,0.1025383472442627,9.0,48,0.0369503259658813,9.0,197,0.0206156492233276,10,95,0.002952504,17,0,0.003116584,,0.072734356,,0.003557992,,0.005179381,9.0,0.004258084,,0.00717783,10.0,0.0435566902160644,80,381,1.4304462671279907,,10000
166,4,4,2,4,0.006264615,10.0,35,0.080976009,10.0,37,0.06609745,10.0,435,0.029180789,10,147,0.003142166,21,2,0.001316285,,0.077986145,,0.009637213,11.0,0.009434104,11.0,0.011068463,11.0,0.011070538,11.0,0.0774922370910644,100,681,1.4345624446868896,,10000
167,4,4,2,4,0.006975532,9.0,38,0.084274769,9.0,38,0.0262615442276,9.0,156,0.0147548913955688,9,78,0.002554035,15,0,0.001116419,,0.072511649,,0.006686854,8.0,0.006574225,8.0,0.001017427,,0.007326031,8.0,0.0461615324020385,35,157,1.5606242418289185,,10000
168,4,4,2,4,0.043390369,10.0,284,0.2400448322296142,10.0,119,0.007641673,10.0,50,0.009140038,11,50,0.00260694,16,0,0.002213836,,0.084194422,,0.007734609,8.0,0.006942582,8.0,0.007973981,,0.008739972,9.0,0.0161058902740478,30,129,1.3478785753250122,,10000
169,4,4,2,4,0.003802276,8.0,28,0.059143066,8.0,28,0.007092452,8.0,50,0.007946897,8,50,0.002399516,11,0,0.001512575,,0.073067355,,0.008344054,10.0,0.007041574,10.0,0.009968567,10.0,0.009561133,10.0,0.0272667407989501,56,249,1.496125102043152,,10000
170,4,4,2,4,0.005295491,10.0,34,0.0585317611694335,10.0,34,0.0146710634231567,10.0,83,0.0141684055328369,11,64,0.002795148,17,0,0.001316762,,0.06911521,,0.005052567,,0.006781316,11.0,0.009843636,10.0,0.009739137,10.0,0.0737286806106567,100,650,1.5263546705245972,,10000
171,4,4,2,4,0.00501368,7.0,35,0.094006062,7.0,52,0.005965853,7.0,46,0.009074664,7,46,0.002199316,10,0,0.002700305,,0.076394486,,0.005963802,7.0,0.005063081,7.0,0.005526686,7.0,0.006203866,7.0,0.0786786079406738,100,701,1.565934181213379,,10000
172,4,4,2,4,0.008410263,10.0,40,0.1080641746520996,10.0,40,0.008020711,10.0,48,0.009448719,11,48,0.00366044,24,0,0.002721739,,0.077270269,,0.008060026,9.0,0.00736742,9.0,0.010130882,9.0,0.009358549,9.0,0.0768593549728393,82,410,1.4395337104797363,,10000
